pmid,title,abstract,pub_year,text,has_abstract
edshare_doi_10_1007_bf00140268,Discontinuities in Schooling and Educational Attainment,NA,1983,Discontinuities in Schooling and Educational Attainment,FALSE
edshare_doi_10_1007_bf00981752,Differences between Vertical Transfers and Native Students in Four-Year Institutions,NA,1977,Differences between Vertical Transfers and Native Students in Four-Year Institutions,FALSE
edshare_doi_10_1007_bf00992391,The Effects of Student Financial Aid on Access to Higher Education: An Analysis of Progress with Special Consideration of Minority Enrollment,NA,1989,The Effects of Student Financial Aid on Access to Higher Education: An Analysis of Progress with Special Consideration of Minority Enrollment,FALSE
edshare_doi_10_1007_bf01112321,"Gender Roles, Marriage, and Residential Independence",NA,1992,"Gender Roles, Marriage, and Residential Independence",FALSE
edshare_doi_10_1007_bf01115018,Returning to School After Marriage: Results for Whites and Blacks,NA,1989,Returning to School After Marriage: Results for Whites and Blacks,FALSE
edshare_doi_10_1007_bf01115413,"Ethnicity, Religiosity and Leaving Home: The Structural and Cultural Bases of Traditional Family Values",NA,1988,"Ethnicity, Religiosity and Leaving Home: The Structural and Cultural Bases of Traditional Family Values",FALSE
edshare_doi_10_1007_bf01363889,"Education, Work, and Family Formation in Early Adulthood",NA,1983,"Education, Work, and Family Formation in Early Adulthood",FALSE
edshare_doi_10_1007_bf02251259,Levinson's Age Thirty Transition: Does It Exist?,NA,1995,Levinson's Age Thirty Transition: Does It Exist?,FALSE
edshare_doi_10_1007_bf02296340,Graphical Regression Models for Polytomous Variables,NA,2000,Graphical Regression Models for Polytomous Variables,FALSE
edshare_doi_10_1007_bf02497080,Prior Activities and Progress in MBA Programs,NA,1994,Prior Activities and Progress in MBA Programs,FALSE
edshare_doi_10_1007_bf02685721,Collective Bargaining and the Determinants of Teachers’ Salaries,NA,1995,Collective Bargaining and the Determinants of Teachers’ Salaries,FALSE
edshare_doi_10_1007_s11162_005_3363_5,Variations between Latino Groups in U.S. Post-Secondary Educational Attainment,NA,2005,Variations between Latino Groups in U.S. Post-Secondary Educational Attainment,FALSE
edshare_doi_10_1007_s11222_011_9295_3,Bayesian Tests on Components of the Compound Symmetry Covariance Matrix,NA,2013,Bayesian Tests on Components of the Compound Symmetry Covariance Matrix,FALSE
edshare_doi_10_1016_0001_8791_83_90029_5,Homemaking as an Occupational Plan: Evidence from a National Longitudinal Study,NA,1983,Homemaking as an Occupational Plan: Evidence from a National Longitudinal Study,FALSE
edshare_doi_10_1016_0049_089x_86_90003_7,Bilingualism and Hispanic Scholastic Achievement: Some Baseline Results,NA,1986,Bilingualism and Hispanic Scholastic Achievement: Some Baseline Results,FALSE
edshare_doi_10_1016_0272_7757_89_90002_2,Vocational and Academic Education in High School: Complements or Substitutes?,NA,1989,Vocational and Academic Education in High School: Complements or Substitutes?,FALSE
edshare_doi_10_1016_0272_7757_94_00034_4,Hispanic College Attendance and Completion: Evidence from the High School and beyond Surveys,NA,1995,Hispanic College Attendance and Completion: Evidence from the High School and beyond Surveys,FALSE
edshare_doi_10_1016_0272_7757_94_90019_1,Do School and Teacher Characteristics Matter? Evidence from High School and Beyond,NA,1994,Do School and Teacher Characteristics Matter? Evidence from High School and Beyond,FALSE
edshare_doi_10_1016_0272_7757_95_90392_l,Who Chooses to Teach (and Why)?,NA,1995,Who Chooses to Teach (and Why)?,FALSE
edshare_doi_10_1016_0361_476x_91_90004_5,Testing a Model of School Learning: Direct and Indirect Effects on Academic Achievement,NA,1991,Testing a Model of School Learning: Direct and Indirect Effects on Academic Achievement,FALSE
edshare_doi_10_1016_0883_0355_89_90059_1,Career Expectations and Aspirations of Youth with and without Handicaps,NA,1989,Career Expectations and Aspirations of Youth with and without Handicaps,FALSE
edshare_doi_10_1016_j_econedurev_2004_12_002,The Role of 2-Year Colleges in the Improving Situation of Hispanic Postsecondary Education,NA,2006,The Role of 2-Year Colleges in the Improving Situation of Hispanic Postsecondary Education,FALSE
edshare_doi_10_1016_j_econedurev_2009_10_015,Early Gender Test Score Gaps across OECD Countries,NA,2010,Early Gender Test Score Gaps across OECD Countries,FALSE
edshare_doi_10_1016_j_jeconom_2011_02_006,Bayesian Inference in a Correlated Random Coefficients Model: Modeling Causal Effect Heterogeneity with an Application to Heterogeneous Returns to Schooling,NA,2011,Bayesian Inference in a Correlated Random Coefficients Model: Modeling Causal Effect Heterogeneity with an Application to Heterogeneous Returns to Schooling,FALSE
edshare_doi_10_1016_j_ssresearch_2007_07_002,The Gender Gap Reloaded: Are School Characteristics Linked to Labor Market Performance?,NA,2008,The Gender Gap Reloaded: Are School Characteristics Linked to Labor Market Performance?,FALSE
edshare_doi_10_1016_j_ssresearch_2007_09_002,Educational Expectations and the Rise in Women’s Post-secondary Attainments,NA,2008,Educational Expectations and the Rise in Women’s Post-secondary Attainments,FALSE
edshare_doi_10_1016_j_ssresearch_2013_07_002,Trends in Gender Segregation in the Choice of Science and Engineering Majors,NA,2013,Trends in Gender Segregation in the Choice of Science and Engineering Majors,FALSE
edshare_doi_10_1016_s0014_2921_01_00115_5,"Changes in the Wage Structure, Family Income, and Children's Education",NA,2001,"Changes in the Wage Structure, Family Income, and Children's Education",FALSE
edshare_doi_10_1016_s0165_1765_97_00286_3,The Effect of School Quality on Student Performance: A Quantile Regression Approach,NA,1998,The Effect of School Quality on Student Performance: A Quantile Regression Approach,FALSE
edshare_doi_10_1016_s0272_7757_00_00033_9,Is Participation in High School Athletics an Investment or a Consumption Good? Evidence for High School and Beyond,NA,2001,Is Participation in High School Athletics an Investment or a Consumption Good? Evidence for High School and Beyond,FALSE
edshare_doi_10_1016_s0272_7757_00_00041_8,The Effect of Grade Retention on Educational and Labor Market Outcomes,NA,2001,The Effect of Grade Retention on Educational and Labor Market Outcomes,FALSE
edshare_doi_10_1016_s0272_7757_02_00059_6,"The Impact of Grading Standards on Student Achievement, Educational Attainment, and Entry-level Earnings",NA,2003,"The Impact of Grading Standards on Student Achievement, Educational Attainment, and Entry-level Earnings",FALSE
edshare_doi_10_1023_a_1007515100190,"Generation Status, Social Capital, and the Routes Out of High School",NA,2000,"Generation Status, Social Capital, and the Routes Out of High School",FALSE
edshare_doi_10_1023_a_1009605618662,Early Adult Outcomes of Students at “Risk”,NA,1997,Early Adult Outcomes of Students at “Risk”,FALSE
edshare_doi_10_1023_a_1012842230505,Patterns of Work and Schooling in Young Adulthood,NA,2001,Patterns of Work and Schooling in Young Adulthood,FALSE
edshare_doi_10_1023_a_1018873615316,"Trends in Gender Differences in Academic Achievement from 1960 to 1994: An Analysis of Differences in Mean, Variance, and Extreme Scores",NA,1998,"Trends in Gender Differences in Academic Achievement from 1960 to 1994: An Analysis of Differences in Mean, Variance, and Extreme Scores",FALSE
edshare_doi_10_1023_a_1020413630553,The Gendering of Adolescents' Childbearing and Educational Plans: Reciprocal Effects and the Influence of Social Context,NA,2002,The Gendering of Adolescents' Childbearing and Educational Plans: Reciprocal Effects and the Influence of Social Context,FALSE
edshare_doi_10_1023_a_1025045416999,Visitations and Transfers After Divorce,NA,2003,Visitations and Transfers After Divorce,FALSE
edshare_doi_10_1037_0012_1649_27_2_314,Adolescent Family Structure and Educational Progress,NA,1991,Adolescent Family Structure and Educational Progress,FALSE
edshare_doi_10_1037_0022_0663_82_3_578,"Sustained Effects of the Single-Sex Secondary School Experience on Attitudes, Behaviors, and Values in College",NA,1990,"Sustained Effects of the Single-Sex Secondary School Experience on Attitudes, Behaviors, and Values in College",FALSE
edshare_doi_10_1037_0022_3514_43_4_802,Effects of College Attendance on Locus of Control,NA,1982,Effects of College Attendance on Locus of Control,FALSE
edshare_doi_10_1037__0022_0663_78_5_381,Effects of Single-Sex Secondary Schools on Student Achievement and Attitudes,NA,1986,Effects of Single-Sex Secondary Schools on Student Achievement and Attitudes,FALSE
edshare_doi_10_1037_h0088260,"Testing Models of School Learning: Effects of Quality of Instruction, Motivation, Academic Coursework, and Homework on Academic Achievement",NA,1992,"Testing Models of School Learning: Effects of Quality of Instruction, Motivation, Academic Coursework, and Homework on Academic Achievement",FALSE
edshare_doi_10_1080_00091383_1996_9937139,Student Access and the `New' Immigrants,NA,1996,Student Access and the `New' Immigrants,FALSE
edshare_doi_10_1080_0020486820190313,The Cognitive Value of Two-Year Colleges for Whites and Blacks,NA,1981,The Cognitive Value of Two-Year Colleges for Whites and Blacks,FALSE
edshare_doi_10_1080_00220671_1991_10886009,A Reexamination of Public- Versus Private-School Achievement: The Case for Missing Data,NA,1991,A Reexamination of Public- Versus Private-School Achievement: The Case for Missing Data,FALSE
edshare_doi_10_1080_00220671_1997_10544582,A Longitudinal Test of a Model of Academic Success for At-Risk High School Students,NA,1997,A Longitudinal Test of a Model of Academic Success for At-Risk High School Students,FALSE
edshare_doi_10_1080_0032472031000144576,Coming Home Again: Returns to the Parental Home of Young Adults,NA,1990,Coming Home Again: Returns to the Parental Home of Young Adults,FALSE
edshare_doi_10_1080_02796015_1985_12085180,Homework Works at School: National Evidence for Policy Changes,NA,1985,Homework Works at School: National Evidence for Policy Changes,FALSE
edshare_doi_10_1080_0361697820060402,Social Justice and the Community College,NA,1982,Social Justice and the Community College,FALSE
edshare_doi_10_1080_07350015_1995_10524588,The Benefit of Additional High-School Math and Science Classes for Young Men and Women,NA,1995,The Benefit of Additional High-School Math and Science Classes for Young Men and Women,FALSE
edshare_doi_10_1080_09645299600000012,The Identification of School Resource Effects,NA,1996,The Identification of School Resource Effects,FALSE
edshare_doi_10_1080_10242690903105554,The Impact of the High School Junior ROTC Program: Does Treatment Timing and Intensity Matter?,NA,2010,The Impact of the High School Junior ROTC Program: Does Treatment Timing and Intensity Matter?,FALSE
edshare_doi_10_1080_1361332980010207,"Minority Post-secondary Education Attendance, High School Desegregation, and Student Characteristics",NA,1998,"Minority Post-secondary Education Attendance, High School Desegregation, and Student Characteristics",FALSE
edshare_doi_10_1086_209864,"Match Quality, New Information, and Marital Dissolution",NA,1997,"Match Quality, New Information, and Marital Dissolution",FALSE
edshare_doi_10_1086_209867,Sex-Based Differences in School Content and the Male-Female Wage Gap,NA,1997,Sex-Based Differences in School Content and the Male-Female Wage Gap,FALSE
edshare_doi_10_1086_210221,"Sociobiology, Status, and Parental Investment in Sons and Daughters: Testing the Trivers-Willard Hypothesis",NA,1999,"Sociobiology, Status, and Parental Investment in Sons and Daughters: Testing the Trivers-Willard Hypothesis",FALSE
edshare_doi_10_1086_227950,Continuity and Change in Work Values Among Young Adults: A Longitudinal Study,NA,1984,Continuity and Change in Work Values Among Young Adults: A Longitudinal Study,FALSE
edshare_doi_10_1086_229114,"Secondary School Tracking and Educational Inequality: Compensation, Reinforcement, or Neutrality?",NA,1989,"Secondary School Tracking and Educational Inequality: Compensation, Reinforcement, or Neutrality?",FALSE
edshare_doi_10_1086_229695,Sponsoring the Next Generation: Parental Willingness to Pay for Higher Education,NA,1991,Sponsoring the Next Generation: Parental Willingness to Pay for Higher Education,FALSE
edshare_doi_10_1086_268845,"Yea-Saying, Nay-Saying, and Going to Extremes: Black- White Differences in Response styles",NA,1984,"Yea-Saying, Nay-Saying, and Going to Extremes: Black- White Differences in Response styles",FALSE
edshare_doi_10_1086_298310,Transfers Among Divorced Couples: Evidence and Interpretation,NA,1993,Transfers Among Divorced Couples: Evidence and Interpretation,FALSE
edshare_doi_10_1086_430282,Leadership Skills and Wages,NA,2005,Leadership Skills and Wages,FALSE
edshare_doi_10_1086_443882,Two-Year College to Four-Year College: The Likelihood of Transfer,NA,1987,Two-Year College to Four-Year College: The Likelihood of Transfer,FALSE
edshare_doi_10_1086_444024,Transferring High Schools: An Alternative to Dropping Out?,NA,1992,Transferring High Schools: An Alternative to Dropping Out?,FALSE
edshare_doi_10_1086_444282,The Enduring Effects of Family Role and Schooling on Participation in Adult Education,NA,1990,The Enduring Effects of Family Role and Schooling on Participation in Adult Education,FALSE
edshare_doi_10_1093_sf_67_2_512,"Marriage, Parenthood, and the College Enrollment of Men and Women",NA,1988,"Marriage, Parenthood, and the College Enrollment of Men and Women",FALSE
edshare_doi_10_1111_cdev_12190,Quantile Regression in the Study of Developmental Sciences,NA,2014,Quantile Regression in the Study of Developmental Sciences,FALSE
edshare_doi_10_1111_j_1465_7287_1992_tb00361_x,School-to-Work Experience of Hispanic Youth,NA,1992,School-to-Work Experience of Hispanic Youth,FALSE
edshare_doi_10_1111_j_1465_7287_1993_tb00388_x,Impact of Child Quality on Earnings: The Productivity-of-Schooling Hypothesis,NA,1993,Impact of Child Quality on Earnings: The Productivity-of-Schooling Hypothesis,FALSE
edshare_doi_10_1111_j_1465_7295_1986_tb01838_x,Teacher Unions and the Cost of Public Education,NA,1986,Teacher Unions and the Cost of Public Education,FALSE
edshare_doi_10_1111_j_1465_7295_1995_tb01858_x,"Catholic Schools, Dropouts Rates and Educational Attainment",NA,1995,"Catholic Schools, Dropouts Rates and Educational Attainment",FALSE
edshare_doi_10_1111_j_1536_7150_1994_tb02677_x,"Race, Financial Aid Awards and College Attendance: Parents and Geography Matter",NA,1994,"Race, Financial Aid Awards and College Attendance: Parents and Geography Matter",FALSE
edshare_doi_10_1111_j_1744_6570_1996_tb02455_x,Longitudinal Analysis of Ability Job Complexity Fit and Job Change,NA,1996,Longitudinal Analysis of Ability Job Complexity Fit and Job Change,FALSE
edshare_doi_10_1111_j_1745_3984_1983_tb00188_x,Racial Differences in Measurement Error in Educational Achievement Models,NA,1983,Racial Differences in Measurement Error in Educational Achievement Models,FALSE
edshare_doi_10_1126_science_7604277,"Sex Differences in Mental Test Scores, Variability, and Numbers of High-Scoring Individuals",NA,1995,"Sex Differences in Mental Test Scores, Variability, and Numbers of High-Scoring Individuals",FALSE
edshare_doi_10_1155_2014_673657,Bayesian Inference of a Multivariate Regression Model,NA,2014,Bayesian Inference of a Multivariate Regression Model,FALSE
edshare_doi_10_1162_003355302320935089,Estimating the Payoff to Attending a More Selective College: An Application of Selection on Observables and Unobservables*,NA,2002,Estimating the Payoff to Attending a More Selective College: An Application of Selection on Observables and Unobservables*,FALSE
edshare_doi_10_1162_003465304323031076,The Effect of High School Courses on Earnings,NA,2004,The Effect of High School Courses on Earnings,FALSE
edshare_doi_10_1177_0013124588020004005,School Dropouts: New Approaches to an Enduring Problem,NA,1988,School Dropouts: New Approaches to an Enduring Problem,FALSE
edshare_doi_10_1177_0013124591024001007,Resilience and Persistence of African-American Males in Postsecondary Enrollment,NA,1991,Resilience and Persistence of African-American Males in Postsecondary Enrollment,FALSE
edshare_doi_10_1177_0013161x93029002004,Bringing Context into Effective Schools Research: Urban-Suburban Differences,NA,1993,Bringing Context into Effective Schools Research: Urban-Suburban Differences,FALSE
edshare_doi_10_1177_0013164402250987,Treatment of Missing Data at the Second Level of Hierarchical Linear Models,NA,2003,Treatment of Missing Data at the Second Level of Hierarchical Linear Models,FALSE
edshare_doi_10_1177_00131649921969839,Examining the Measurement Quality of Tests Containing Differentially Functioning Items: Do Biased Items Result in Poor Measurement?,NA,1999,Examining the Measurement Quality of Tests Containing Differentially Functioning Items: Do Biased Items Result in Poor Measurement?,FALSE
edshare_doi_10_1177_001440299105700309,Making the Transition to Postsecondary Education and Training,NA,1990,Making the Transition to Postsecondary Education and Training,FALSE
edshare_doi_10_1177_001979390005400109,"Community College Enrollment, College Major, and the Gender Wage Gap",NA,2000,"Community College Enrollment, College Major, and the Gender Wage Gap",FALSE
edshare_doi_10_1177_001979399104500105,"Worker Characteristics, Job Characteristics, and the Receipt of On-the-Job Training",NA,1991,"Worker Characteristics, Job Characteristics, and the Receipt of On-the-Job Training",FALSE
edshare_doi_10_1177_002246698602000112,Educational and Occupational Outcomes of Hispanic Learning-Disabled High School Students,NA,1986,Educational and Occupational Outcomes of Hispanic Learning-Disabled High School Students,FALSE
edshare_doi_10_1177_003804070507800402,Assessing the “Mismatch” Hypothesis: Differences in College Graduation Rates by Institutional Selectivity,NA,2005,Assessing the “Mismatch” Hypothesis: Differences in College Graduation Rates by Institutional Selectivity,FALSE
edshare_doi_10_1177_0044118x90021003005,"High School Athletic Participation as Related to College Attendance among Black, Hispanic, and White Males: A Research Note",NA,1990,"High School Athletic Participation as Related to College Attendance among Black, Hispanic, and White Males: A Research Note",FALSE
edshare_doi_10_1177_0044118x92023004006,Social Psychological Concomitants of Adolescents' Role Identities as Scholars and Athletes,NA,1992,Social Psychological Concomitants of Adolescents' Role Identities as Scholars and Athletes,FALSE
edshare_doi_10_1177_0044118x92024001003,Environmental Influences on Adolescent Educational Aspirations: A Logistic Transform Model,NA,1992,Environmental Influences on Adolescent Educational Aspirations: A Logistic Transform Model,FALSE
edshare_doi_10_1177_0091552110395575,The Benefits of Attending Community College: A Review of the Evidence,NA,2011,The Benefits of Attending Community College: A Review of the Evidence,FALSE
edshare_doi_10_1177_009155218000700303,How Do Two Year Colleges Serve Recent High School Graduates?,NA,1980,How Do Two Year Colleges Serve Recent High School Graduates?,FALSE
edshare_doi_10_1177_016146811011200405,Increasing Racial Isolation and Test Score Gaps in Mathematics: A 30-Year Perspective,NA,2010,Increasing Racial Isolation and Test Score Gaps in Mathematics: A 30-Year Perspective,FALSE
edshare_doi_10_1177_019251391012004004,Gender of Children and Receipt of Assistance From Absent Fathers,NA,1991,Gender of Children and Receipt of Assistance From Absent Fathers,FALSE
edshare_doi_10_1177_019251394015004004,The Association Between Grandparental Coresidence and Adolescent Childbearing,NA,1994,The Association Between Grandparental Coresidence and Adolescent Childbearing,FALSE
edshare_doi_10_1177_074171369604600202,A Longitudinal Study of Adult Life Experiences and Developmental Outcomes,NA,1996,A Longitudinal Study of Adult Life Experiences and Developmental Outcomes,FALSE
edshare_doi_10_1177_089124249100500205,"The Impact of Credentials, Skill Levels, Worker Training, and Motivation on Employment Outcomes",NA,1991,"The Impact of Credentials, Skill Levels, Worker Training, and Motivation on Employment Outcomes",FALSE
edshare_doi_10_1207_s15326977ea0303_2,Reporting Minority Students' Test Scores: How Well Can the National Assessment of Educational Progress Account for Differences in Social Context?,NA,1995,Reporting Minority Students' Test Scores: How Well Can the National Assessment of Educational Progress Account for Differences in Social Context?,FALSE
edshare_doi_10_1257_002205102762203585,Identity and Schooling: Some Lessons for the Economics of Education,NA,2002,Identity and Schooling: Some Lessons for the Economics of Education,FALSE
edshare_doi_10_1257_aer_91_2_130,The Effect of Child-Support Policies on Visitations and Transfers,NA,2001,The Effect of Child-Support Policies on Visitations and Transfers,FALSE
edshare_doi_10_1300_j087v17n01_07,The Impact of Female-Headed Single Parent Families on Academic Achievement,NA,1992,The Impact of Female-Headed Single Parent Families on Academic Achievement,FALSE
edshare_doi_10_1353_dem_2003_0034,The Academic Trajectories of Immigrant Youths: Analysis Within and Across Cohorts,NA,2003,The Academic Trajectories of Immigrant Youths: Analysis Within and Across Cohorts,FALSE
edshare_doi_10_1353_rhe_0_0004,Socioeconomic Stratification of Community College Transfer Access in the 1980s and 1990s: Evidence from HS&B and NELS,NA,2008,Socioeconomic Stratification of Community College Transfer Access in the 1980s and 1990s: Evidence from HS&B and NELS,FALSE
edshare_doi_10_15288_jsa_1991_52_5,Factors Associated with Alcohol Use in Later Adolescence,NA,1991,Factors Associated with Alcohol Use in Later Adolescence,FALSE
edshare_doi_10_2202_1558_3708_1271,Bayesian Modeling of School Effects Using Hierarchical Models with Smoothing Priors,NA,2005,Bayesian Modeling of School Effects Using Hierarchical Models with Smoothing Priors,FALSE
edshare_doi_10_2307_1165032,Public/Catholic Differences in the High School and Beyond Data: A Multigroup Structural Equation Modeling Approach to Testing Mean Differences,NA,1990,Public/Catholic Differences in the High School and Beyond Data: A Multigroup Structural Equation Modeling Approach to Testing Mean Differences,FALSE
edshare_doi_10_2307_145864,"Employment While in College, Academic Achievement, and Postcollege Outcomes",NA,1987,"Employment While in College, Academic Achievement, and Postcollege Outcomes",FALSE
edshare_doi_10_2307_145880,"Job Preferences, College Major, and the Gender Gap in Earnings",NA,1984,"Job Preferences, College Major, and the Gender Gap in Earnings",FALSE
edshare_doi_10_2307_146120,Changes in College Skills and the Rise in the College Wage Premium,NA,1995,Changes in College Skills and the Rise in the College Wage Premium,FALSE
edshare_doi_10_2307_146197,"Comment on W. Norton Grubb: ""The Varied Economic Returns to Postsecondary Education: New Evidence from the Class of 1972""",NA,1995,"Comment on W. Norton Grubb: ""The Varied Economic Returns to Postsecondary Education: New Evidence from the Class of 1972""",FALSE
edshare_doi_10_2307_146345,Factors Affecting the Transmission of Earnings Across Generations: A Quantile Regression Approach,NA,1999,Factors Affecting the Transmission of Earnings Across Generations: A Quantile Regression Approach,FALSE
edshare_doi_10_2307_146351,Vocational Education in Israel: Wage Effects of the VocEd-Occupation Match,NA,1999,Vocational Education in Israel: Wage Effects of the VocEd-Occupation Match,FALSE
edshare_doi_10_2307_146441,"Effects of Monotone and Nonmonotone Attrition on Parameter Estimates in Regression Models with Educational Data: Demographic Effects on Achievement, Aspirations, and Attitudes",NA,1998,"Effects of Monotone and Nonmonotone Attrition on Parameter Estimates in Regression Models with Educational Data: Demographic Effects on Achievement, Aspirations, and Attitudes",FALSE
edshare_doi_10_2307_1924709,Sex Differences in Occupational Selection: The Case of College Majors,NA,1984,Sex Differences in Occupational Selection: The Case of College Majors,FALSE
edshare_doi_10_2307_1961750,"Politics, Markets, and the Organization of Schools",NA,1988,"Politics, Markets, and the Organization of Schools",FALSE
edshare_doi_10_2307_1972963,Cohabitation: A Precursor to Marriage or an Alternative to Being Single?,NA,1990,Cohabitation: A Precursor to Marriage or an Alternative to Being Single?,FALSE
edshare_doi_10_2307_1981701,Student Interest and Persistence in Science: Changes in the Educational Pipeline in the Last Decade,NA,1988,Student Interest and Persistence in Science: Changes in the Educational Pipeline in the Last Decade,FALSE
edshare_doi_10_2307_1982266,Early Careers of Undergraduate Humanities Majors,NA,1989,Early Careers of Undergraduate Humanities Majors,FALSE
edshare_doi_10_2307_2061260,"Pathways to Independent Living in Early Adulthood: Marriage, Semiautonomy, and Premarital Residential Independence",NA,1989,"Pathways to Independent Living in Early Adulthood: Marriage, Semiautonomy, and Premarital Residential Independence",FALSE
edshare_doi_10_2307_2061791,"Family Structure, Residential Mobility, and School Dropout: A Research Note",NA,1994,"Family Structure, Residential Mobility, and School Dropout: A Research Note",FALSE
edshare_doi_10_2307_20832136,Individual Agency and the Life Course: Do Low-SES Students Get Less Long-term Payoff for Their School Efforts?,NA,2001,Individual Agency and the Life Course: Do Low-SES Students Get Less Long-term Payoff for Their School Efforts?,FALSE
edshare_doi_10_2307_2095299,Parenthood and the Attitudes of Young Adults,NA,1987,Parenthood and the Attitudes of Young Adults,FALSE
edshare_doi_10_2307_2095455,Moving Out and Marriage: What Do Young Adults Expect?,NA,1987,Moving Out and Marriage: What Do Young Adults Expect?,FALSE
edshare_doi_10_2307_2095662,Interracial Friendship Choices in Secondary Schools,NA,1989,Interracial Friendship Choices in Secondary Schools,FALSE
edshare_doi_10_2307_2095906,The Educational Benefits of Being Spaced Out: Sibship Density and Educational Progress,NA,1993,The Educational Benefits of Being Spaced Out: Sibship Density and Educational Progress,FALSE
edshare_doi_10_2307_2096106,"Family Structure, Parental Practices and High School Completion",NA,1991,"Family Structure, Parental Practices and High School Completion",FALSE
edshare_doi_10_2307_2112241,School Racial Composition and Black College Attendance and Achievement Test Performance,NA,1978,School Racial Composition and Black College Attendance and Achievement Test Performance,FALSE
edshare_doi_10_2307_2112251,School Sector and Cognitive Performance - When is a Little a Little?,NA,1985,School Sector and Cognitive Performance - When is a Little a Little?,FALSE
edshare_doi_10_2307_2112290,The Cognitive Tests for High School and Beyond: An Assessment,NA,1982,The Cognitive Tests for High School and Beyond: An Assessment,FALSE
edshare_doi_10_2307_2112291,"The Causal Analysis of Cognitive Outcomes in the Coleman, Hoffer and Kilgore Report",NA,1982,"The Causal Analysis of Cognitive Outcomes in the Coleman, Hoffer and Kilgore Report",FALSE
edshare_doi_10_2307_2112294,Public and Private Schools: Evidence on Tuition Tax Credits,NA,1982,Public and Private Schools: Evidence on Tuition Tax Credits,FALSE
edshare_doi_10_2307_2112336,Mother's Employment and Children's Achievement: A Critique,NA,1986,Mother's Employment and Children's Achievement: A Critique,FALSE
edshare_doi_10_2307_2112533,High School Contextual Effects for Black and White Students: A Research Note,NA,1980,High School Contextual Effects for Black and White Students: A Research Note,FALSE
edshare_doi_10_2307_2112546,Private Schools and Public Policy: New Evidence on Cognitive Achievement in Public and Private Schools,NA,1983,Private Schools and Public Policy: New Evidence on Cognitive Achievement in Public and Private Schools,FALSE
edshare_doi_10_2307_2112551,Public and Private Schools Revisited,NA,1983,Public and Private Schools Revisited,FALSE
edshare_doi_10_2307_2112552,"Response to Taeuber-James, Cain-Goldberger and Morgan",NA,1983,"Response to Taeuber-James, Cain-Goldberger and Morgan",FALSE
edshare_doi_10_2307_2112633,The College Channel: Private and Public Schools Reconsidered,NA,1984,The College Channel: Private and Public Schools Reconsidered,FALSE
edshare_doi_10_2307_2112684,Secondary Vocational Education and the Transition from School to Work,NA,1995,Secondary Vocational Education and the Transition from School to Work,FALSE
edshare_doi_10_2307_2112731,The Service Ethic and Teaching,NA,1996,The Service Ethic and Teaching,FALSE
edshare_doi_10_2307_2112754,Doing the Right Thing: Race and Parental Locus of Responsibility for Funding College,NA,1993,Doing the Right Thing: Race and Parental Locus of Responsibility for Funding College,FALSE
edshare_doi_10_2307_2112785,The Organizational Context of Learning: Framework for Understanding the Acquisition of Knowledge,NA,1993,The Organizational Context of Learning: Framework for Understanding the Acquisition of Knowledge,FALSE
edshare_doi_10_2307_2112836,Students' Characteristics that Facilitate the Transfer from Two-Year to Four-Year Colleges,NA,1990,Students' Characteristics that Facilitate the Transfer from Two-Year to Four-Year Colleges,FALSE
edshare_doi_10_2307_2112858,Students' Characteristics and the Peer-Influence Process,NA,1990,Students' Characteristics and the Peer-Influence Process,FALSE
edshare_doi_10_2307_2112880,Do School Achievements Affect the Early Jobs of High School Graduates in the United States and Japan?,NA,1991,Do School Achievements Affect the Early Jobs of High School Graduates in the United States and Japan?,FALSE
edshare_doi_10_2307_2117758,Acquiring Capital for College: The Constraints of Family Configuration,NA,1989,Acquiring Capital for College: The Constraints of Family Configuration,FALSE
edshare_doi_10_2307_2522294,The Relation between Vocational Training in High School and Economic Outcomes,NA,1982,The Relation between Vocational Training in High School and Economic Outcomes,FALSE
edshare_doi_10_2307_2578942,Semiautonomy and Leaving Home in Early Adulthood,NA,1986,Semiautonomy and Leaving Home in Early Adulthood,FALSE
edshare_doi_10_2307_2579614,Cohabitation and Marital Stability in the United States,NA,1990,Cohabitation and Marital Stability in the United States,FALSE
edshare_doi_10_2307_2580455,Feeling the Pinch: Child Spacing and Constraints on Parental Economic Investments in Children,NA,1995,Feeling the Pinch: Child Spacing and Constraints on Parental Economic Investments in Children,FALSE
edshare_doi_10_2307_2649172,Getting to the Ivy League: How Family Composition Affects College Choice,NA,1999,Getting to the Ivy League: How Family Composition Affects College Choice,FALSE
edshare_doi_10_2307_2657424,Living in Single-parent Households: An Investigation of the Same-sex Hypothesis,NA,1997,Living in Single-parent Households: An Investigation of the Same-sex Hypothesis,FALSE
edshare_doi_10_2307_2673179,Changes in the Black-White Gap in Achievement Test Scores,NA,1999,Changes in the Black-White Gap in Achievement Test Scores,FALSE
edshare_doi_10_2307_2673243,"Women, Sports, and Science: Do Female Athletes Have an Advantage?",NA,1998,"Women, Sports, and Science: Do Female Athletes Have an Advantage?",FALSE
edshare_doi_10_2307_2673246,Hidden Capital: Vocational Credentials and Attainment in the United States,NA,1998,Hidden Capital: Vocational Credentials and Attainment in the United States,FALSE
edshare_doi_10_2307_2673266,Social Positions in Schooling,NA,1997,Social Positions in Schooling,FALSE
edshare_doi_10_2307_270959,Linear Systems Analysis: Macrolevel Analysis with Microlevel Data,NA,1989,Linear Systems Analysis: Macrolevel Analysis with Microlevel Data,FALSE
