paper_id,pubmed_pmid,fetch_date,fetch_status,source
abcd_40280216,40280216,2026-06-24T23:51:34Z,success,abcd_website
abcd_41324960,41324960,2026-06-24T23:51:34Z,success,abcd_website
abcd_42165753,42165753,2026-06-24T23:51:34Z,success,abcd_website
abcd_33862325,33862325,2026-06-24T23:51:34Z,success,abcd_website
abcd_33900639,33900639,2026-06-24T23:51:34Z,success,abcd_website
abcd_37881582,37881582,2026-06-24T23:51:34Z,success,abcd_website
abcd_37898383,37898383,2026-06-24T23:51:34Z,success,abcd_website
abcd_37942273,37942273,2026-06-24T23:51:34Z,success,abcd_website
abcd_38748406,38748406,2026-06-24T23:51:34Z,success,abcd_website
abcd_38749217,38749217,2026-06-24T23:51:34Z,success,abcd_website
abcd_39507937,39507937,2026-06-24T23:51:34Z,success,abcd_website
abcd_39587556,39587556,2026-06-24T23:51:34Z,success,abcd_website
abcd_33069581,33069581,2026-06-24T23:51:34Z,success,abcd_website
abcd_34896850,34896850,2026-06-24T23:51:34Z,success,abcd_website
abcd_35034850,35034850,2026-06-24T23:51:34Z,success,abcd_website
abcd_36274574,36274574,2026-06-24T23:51:34Z,success,abcd_website
abcd_39243820,39243820,2026-06-24T23:51:34Z,success,abcd_website
abcd_39323982,39323982,2026-06-24T23:51:34Z,success,abcd_website
abcd_39800219,39800219,2026-06-24T23:51:34Z,success,abcd_website
abcd_41907164,41907164,2026-06-24T23:51:34Z,success,abcd_website
abcd_34033672,34033672,2026-06-24T23:51:34Z,success,abcd_website
abcd_35552993,35552993,2026-06-24T23:51:34Z,success,abcd_website
abcd_39735971,39735971,2026-06-24T23:51:34Z,success,abcd_website
abcd_39979383,39979383,2026-06-24T23:51:34Z,success,abcd_website
abcd_40916058,40916058,2026-06-24T23:51:34Z,success,abcd_website
abcd_41456212,41456212,2026-06-24T23:51:34Z,success,abcd_website
abcd_41566377,41566377,2026-06-24T23:51:34Z,success,abcd_website
abcd_29627333,29627333,2026-06-24T23:51:34Z,success,abcd_website
abcd_33646623,33646623,2026-06-24T23:51:34Z,success,abcd_website
abcd_34481807,34481807,2026-06-24T23:51:34Z,success,abcd_website
abcd_35654767,35654767,2026-06-24T23:51:34Z,success,abcd_website
abcd_36301559,36301559,2026-06-24T23:51:34Z,success,abcd_website
abcd_36305572,36305572,2026-06-24T23:51:34Z,success,abcd_website
abcd_36893272,36893272,2026-06-24T23:51:34Z,success,abcd_website
abcd_37277504,37277504,2026-06-24T23:51:34Z,success,abcd_website
abcd_38405128,38405128,2026-06-24T23:51:34Z,success,abcd_website
abcd_39031509,39031509,2026-06-24T23:51:34Z,success,abcd_website
abcd_39488499,39488499,2026-06-24T23:51:34Z,success,abcd_website
abcd_39592017,39592017,2026-06-24T23:51:34Z,success,abcd_website
abcd_39865519,39865519,2026-06-24T23:51:34Z,success,abcd_website
abcd_39992757,39992757,2026-06-24T23:51:34Z,success,abcd_website
abcd_40460372,40460372,2026-06-24T23:51:34Z,success,abcd_website
abcd_41167465,41167465,2026-06-24T23:51:34Z,success,abcd_website
abcd_41820538,41820538,2026-06-24T23:51:34Z,success,abcd_website
abcd_32659528,32659528,2026-06-24T23:51:34Z,success,abcd_website
abcd_39892220,39892220,2026-06-24T23:51:34Z,success,abcd_website
abcd_41034626,41034626,2026-06-24T23:51:34Z,success,abcd_website
abcd_41646030,41646030,2026-06-24T23:51:34Z,success,abcd_website
abcd_30268792,30268792,2026-06-24T23:51:34Z,success,abcd_website
abcd_34555056,34555056,2026-06-24T23:51:34Z,success,abcd_website
abcd_38021250,38021250,2026-06-24T23:51:34Z,success,abcd_website
abcd_38358046,38358046,2026-06-24T23:51:34Z,success,abcd_website
abcd_38588854,38588854,2026-06-24T23:51:34Z,success,abcd_website
abcd_38759754,38759754,2026-06-24T23:51:34Z,success,abcd_website
abcd_40474740,40474740,2026-06-24T23:51:34Z,success,abcd_website
abcd_40519960,40519960,2026-06-24T23:51:34Z,success,abcd_website
abcd_40675965,40675965,2026-06-24T23:51:34Z,success,abcd_website
abcd_40851543,40851543,2026-06-24T23:51:34Z,success,abcd_website
abcd_lower_resting_state_functional_connectivity_between_frontoparietal_and_sensory_n,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_35249585,35249585,2026-06-24T23:51:34Z,success,abcd_website
abcd_35294251,35294251,2026-06-24T23:51:34Z,success,abcd_website
abcd_35759263,35759263,2026-06-24T23:51:34Z,success,abcd_website
abcd_36044238,36044238,2026-06-24T23:51:34Z,success,abcd_website
abcd_37164954,37164954,2026-06-24T23:51:34Z,success,abcd_website
abcd_38413633,38413633,2026-06-24T23:51:34Z,success,abcd_website
abcd_38417787,38417787,2026-06-24T23:51:34Z,success,abcd_website
abcd_39966895,39966895,2026-06-24T23:51:34Z,success,abcd_website
abcd_40839479,40839479,2026-06-24T23:51:34Z,success,abcd_website
abcd_40861288,40861288,2026-06-24T23:51:34Z,success,abcd_website
abcd_40912322,40912322,2026-06-24T23:51:34Z,success,abcd_website
abcd_29706313,29706313,2026-06-24T23:51:34Z,success,abcd_website
abcd_31110341,31110341,2026-06-24T23:51:34Z,success,abcd_website
abcd_31384026,31384026,2026-06-24T23:51:34Z,success,abcd_website
abcd_31554938,31554938,2026-06-24T23:51:34Z,success,abcd_website
abcd_34271214,34271214,2026-06-24T23:51:34Z,success,abcd_website
abcd_36305770,36305770,2026-06-24T23:51:34Z,success,abcd_website
abcd_36705774,36705774,2026-06-24T23:51:34Z,success,abcd_website
abcd_37422106,37422106,2026-06-24T23:51:34Z,success,abcd_website
abcd_38311068,38311068,2026-06-24T23:51:34Z,success,abcd_website
abcd_41109199,41109199,2026-06-24T23:51:34Z,success,abcd_website
abcd_41219656,41219656,2026-06-24T23:51:34Z,success,abcd_website
abcd_distinct_brain_network_features_predict_internalizing_and_externalizing_traits_i,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_33325561,33325561,2026-06-24T23:51:34Z,success,abcd_website
abcd_38401329,38401329,2026-06-24T23:51:34Z,success,abcd_website
abcd_38477919,38477919,2026-06-24T23:51:34Z,success,abcd_website
abcd_39625475,39625475,2026-06-24T23:51:34Z,success,abcd_website
abcd_40096952,40096952,2026-06-24T23:51:34Z,success,abcd_website
abcd_40365462,40365462,2026-06-24T23:51:34Z,success,abcd_website
abcd_41091178,41091178,2026-06-24T23:51:34Z,success,abcd_website
abcd_42220635,42220635,2026-06-24T23:51:34Z,success,abcd_website
abcd_33046629,33046629,2026-06-24T23:51:34Z,success,abcd_website
abcd_34180585,34180585,2026-06-24T23:51:34Z,success,abcd_website
abcd_34849476,34849476,2026-06-24T23:51:34Z,success,abcd_website
abcd_35881083,35881083,2026-06-24T23:51:34Z,success,abcd_website
abcd_36090949,36090949,2026-06-24T23:51:34Z,success,abcd_website
abcd_36561641,36561641,2026-06-24T23:51:34Z,success,abcd_website
abcd_37671456,37671456,2026-06-24T23:51:34Z,success,abcd_website
abcd_38850213,38850213,2026-06-24T23:51:34Z,success,abcd_website
abcd_39447970,39447970,2026-06-24T23:51:34Z,success,abcd_website
abcd_40396529,40396529,2026-06-24T23:51:34Z,success,abcd_website
abcd_41114439,41114439,2026-06-24T23:51:34Z,success,abcd_website
abcd_41164926,41164926,2026-06-24T23:51:34Z,success,abcd_website
abcd_33836108,33836108,2026-06-24T23:51:34Z,success,abcd_website
abcd_36757695,36757695,2026-06-24T23:51:34Z,success,abcd_website
abcd_37902502,37902502,2026-06-24T23:51:34Z,success,abcd_website
abcd_38518431,38518431,2026-06-24T23:51:34Z,success,abcd_website
abcd_39084501,39084501,2026-06-24T23:51:34Z,success,abcd_website
abcd_39520143,39520143,2026-06-24T23:51:34Z,success,abcd_website
abcd_39786408,39786408,2026-06-24T23:51:34Z,success,abcd_website
abcd_40800506,40800506,2026-06-24T23:51:34Z,success,abcd_website
abcd_41934709,41934709,2026-06-24T23:51:34Z,success,abcd_website
abcd_29874361,29874361,2026-06-24T23:51:34Z,success,abcd_website
abcd_32803159,32803159,2026-06-24T23:51:34Z,success,abcd_website
abcd_34621600,34621600,2026-06-24T23:51:34Z,success,abcd_website
abcd_35141898,35141898,2026-06-24T23:51:34Z,success,abcd_website
abcd_35248457,35248457,2026-06-24T23:51:34Z,success,abcd_website
abcd_36777645,36777645,2026-06-24T23:51:34Z,success,abcd_website
abcd_36875509,36875509,2026-06-24T23:51:34Z,success,abcd_website
abcd_39657055,39657055,2026-06-24T23:51:34Z,success,abcd_website
abcd_39834255,39834255,2026-06-24T23:51:34Z,success,abcd_website
abcd_39905395,39905395,2026-06-24T23:51:34Z,success,abcd_website
abcd_41507685,41507685,2026-06-24T23:51:34Z,success,abcd_website
abcd_41852604,41852604,2026-06-24T23:51:34Z,success,abcd_website
abcd_32522303,32522303,2026-06-24T23:51:34Z,success,abcd_website
abcd_33472387,33472387,2026-06-24T23:51:34Z,success,abcd_website
abcd_36043323,36043323,2026-06-24T23:51:34Z,success,abcd_website
abcd_37207193,37207193,2026-06-24T23:51:34Z,success,abcd_website
abcd_37438345,37438345,2026-06-24T23:51:34Z,success,abcd_website
abcd_39029692,39029692,2026-06-24T23:51:34Z,success,abcd_website
abcd_39134208,39134208,2026-06-24T23:51:34Z,success,abcd_website
abcd_39668158,39668158,2026-06-24T23:51:34Z,success,abcd_website
abcd_40655980,40655980,2026-06-24T23:51:34Z,success,abcd_website
abcd_41242147,41242147,2026-06-24T23:51:34Z,success,abcd_website
abcd_42230964,42230964,2026-06-24T23:51:34Z,success,abcd_website
abcd_leveraging_network_structure_in_changepoint_detection_for_dynamic_functional_con,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_29107609,29107609,2026-06-24T23:51:34Z,success,abcd_website
abcd_33145600,33145600,2026-06-24T23:51:34Z,success,abcd_website
abcd_37353663,37353663,2026-06-24T23:51:34Z,success,abcd_website
abcd_37840377,37840377,2026-06-24T23:51:34Z,success,abcd_website
abcd_38880786,38880786,2026-06-24T23:51:34Z,success,abcd_website
abcd_38952810,38952810,2026-06-24T23:51:34Z,success,abcd_website
abcd_40087898,40087898,2026-06-24T23:51:34Z,success,abcd_website
abcd_41024260,41024260,2026-06-24T23:51:34Z,success,abcd_website
abcd_42322025,42322025,2026-06-24T23:51:34Z,success,abcd_website
abcd_33536880,33536880,2026-06-24T23:51:34Z,success,abcd_website
abcd_35023210,35023210,2026-06-24T23:51:34Z,success,abcd_website
abcd_35245674,35245674,2026-06-24T23:51:34Z,success,abcd_website
abcd_36443937,36443937,2026-06-24T23:51:34Z,success,abcd_website
abcd_37592364,37592364,2026-06-24T23:51:34Z,success,abcd_website
abcd_38717776,38717776,2026-06-24T23:51:34Z,success,abcd_website
abcd_38780543,38780543,2026-06-24T23:51:34Z,success,abcd_website
abcd_39566883,39566883,2026-06-24T23:51:34Z,success,abcd_website
abcd_39629197,39629197,2026-06-24T23:51:34Z,success,abcd_website
abcd_40038058,40038058,2026-06-24T23:51:34Z,success,abcd_website
abcd_40432344,40432344,2026-06-24T23:51:34Z,success,abcd_website
abcd_41343209,41343209,2026-06-24T23:51:34Z,success,abcd_website
abcd_34914494,34914494,2026-06-24T23:51:34Z,success,abcd_website
abcd_35989308,35989308,2026-06-24T23:51:34Z,success,abcd_website
abcd_36255322,36255322,2026-06-24T23:51:34Z,success,abcd_website
abcd_36517380,36517380,2026-06-24T23:51:34Z,success,abcd_website
abcd_36944127,36944127,2026-06-24T23:51:34Z,success,abcd_website
abcd_36963562,36963562,2026-06-24T23:51:34Z,success,abcd_website
abcd_37088322,37088322,2026-06-24T23:51:34Z,success,abcd_website
abcd_37843837,37843837,2026-06-24T23:51:34Z,success,abcd_website
abcd_38550535,38550535,2026-06-24T23:51:34Z,success,abcd_website
abcd_39231917,39231917,2026-06-24T23:51:34Z,success,abcd_website
abcd_41165094,41165094,2026-06-24T23:51:34Z,success,abcd_website
abcd_41429783,41429783,2026-06-24T23:51:34Z,success,abcd_website
abcd_42286121,42286121,2026-06-24T23:51:34Z,success,abcd_website
abcd_31427753,31427753,2026-06-24T23:51:34Z,success,abcd_website
abcd_35199043,35199043,2026-06-24T23:51:34Z,success,abcd_website
abcd_39612721,39612721,2026-06-24T23:51:34Z,success,abcd_website
abcd_39662779,39662779,2026-06-24T23:51:34Z,success,abcd_website
abcd_40440273,40440273,2026-06-24T23:51:34Z,success,abcd_website
abcd_40537387,40537387,2026-06-24T23:51:34Z,success,abcd_website
abcd_41943162,41943162,2026-06-24T23:51:34Z,success,abcd_website
abcd_42140891,42140891,2026-06-24T23:51:34Z,success,abcd_website
abcd_33706021,33706021,2026-06-24T23:51:34Z,success,abcd_website
abcd_34481917,34481917,2026-06-24T23:51:34Z,success,abcd_website
abcd_36384578,36384578,2026-06-24T23:51:34Z,success,abcd_website
abcd_36596778,36596778,2026-06-24T23:51:34Z,success,abcd_website
abcd_37200032,37200032,2026-06-24T23:51:34Z,success,abcd_website
abcd_37312172,37312172,2026-06-24T23:51:34Z,success,abcd_website
abcd_38066316,38066316,2026-06-24T23:51:34Z,success,abcd_website
abcd_38314519,38314519,2026-06-24T23:51:34Z,success,abcd_website
abcd_38522612,38522612,2026-06-24T23:51:34Z,success,abcd_website
abcd_38532735,38532735,2026-06-24T23:51:34Z,success,abcd_website
abcd_38823157,38823157,2026-06-24T23:51:34Z,success,abcd_website
abcd_39234169,39234169,2026-06-24T23:51:34Z,success,abcd_website
abcd_41285123,41285123,2026-06-24T23:51:34Z,success,abcd_website
abcd_42220641,42220641,2026-06-24T23:51:34Z,success,abcd_website
abcd_42260114,42260114,2026-06-24T23:51:34Z,success,abcd_website
abcd_42265596,42265596,2026-06-24T23:51:34Z,success,abcd_website
abcd_32897083,32897083,2026-06-24T23:51:34Z,success,abcd_website
abcd_32972200,32972200,2026-06-24T23:51:34Z,success,abcd_website
abcd_34690348,34690348,2026-06-24T23:51:34Z,success,abcd_website
abcd_37155868,37155868,2026-06-24T23:51:34Z,success,abcd_website
abcd_38060253,38060253,2026-06-24T23:51:34Z,success,abcd_website
abcd_38102419,38102419,2026-06-24T23:51:34Z,success,abcd_website
abcd_38480986,38480986,2026-06-24T23:51:34Z,success,abcd_website
abcd_38483374,38483374,2026-06-24T23:51:34Z,success,abcd_website
abcd_38781677,38781677,2026-06-24T23:51:34Z,success,abcd_website
abcd_38889233,38889233,2026-06-24T23:51:34Z,success,abcd_website
abcd_39004299,39004299,2026-06-24T23:51:34Z,success,abcd_website
abcd_39171674,39171674,2026-06-24T23:51:34Z,success,abcd_website
abcd_39729899,39729899,2026-06-24T23:51:34Z,success,abcd_website
abcd_39763511,39763511,2026-06-24T23:51:34Z,success,abcd_website
abcd_42137056,42137056,2026-06-24T23:51:34Z,success,abcd_website
abcd_42318648,42318648,2026-06-24T23:51:34Z,success,abcd_website
abcd_cardiovascular_health_profile_is_favorably_associated_with_brain_health_and_neur,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_33434614,33434614,2026-06-24T23:51:34Z,success,abcd_website
abcd_35764363,35764363,2026-06-24T23:51:34Z,success,abcd_website
abcd_36229943,36229943,2026-06-24T23:51:34Z,success,abcd_website
abcd_36706638,36706638,2026-06-24T23:51:34Z,success,abcd_website
abcd_36801369,36801369,2026-06-24T23:51:34Z,success,abcd_website
abcd_37355620,37355620,2026-06-24T23:51:34Z,success,abcd_website
abcd_37916265,37916265,2026-06-24T23:51:34Z,success,abcd_website
abcd_38148152,38148152,2026-06-24T23:51:34Z,success,abcd_website
abcd_38553865,38553865,2026-06-24T23:51:34Z,success,abcd_website
abcd_38865126,38865126,2026-06-24T23:51:34Z,success,abcd_website
abcd_39179884,39179884,2026-06-24T23:51:34Z,success,abcd_website
abcd_39434468,39434468,2026-06-24T23:51:34Z,success,abcd_website
abcd_39541739,39541739,2026-06-24T23:51:34Z,success,abcd_website
abcd_39638054,39638054,2026-06-24T23:51:34Z,success,abcd_website
abcd_39788921,39788921,2026-06-24T23:51:34Z,success,abcd_website
abcd_41100666,41100666,2026-06-24T23:51:34Z,success,abcd_website
abcd_42061116,42061116,2026-06-24T23:51:34Z,success,abcd_website
abcd_42268580,42268580,2026-06-24T23:51:34Z,success,abcd_website
abcd_29606560,29606560,2026-06-24T23:51:34Z,success,abcd_website
abcd_37210754,37210754,2026-06-24T23:51:34Z,success,abcd_website
abcd_37349707,37349707,2026-06-24T23:51:34Z,success,abcd_website
abcd_37731207,37731207,2026-06-24T23:51:34Z,success,abcd_website
abcd_38530121,38530121,2026-06-24T23:51:34Z,success,abcd_website
abcd_38662452,38662452,2026-06-24T23:51:34Z,success,abcd_website
abcd_39601720,39601720,2026-06-24T23:51:34Z,success,abcd_website
abcd_39701594,39701594,2026-06-24T23:51:34Z,success,abcd_website
abcd_41060835,41060835,2026-06-24T23:51:34Z,success,abcd_website
abcd_41200074,41200074,2026-06-24T23:51:34Z,success,abcd_website
abcd_41367995,41367995,2026-06-24T23:51:34Z,success,abcd_website
abcd_41693801,41693801,2026-06-24T23:51:34Z,success,abcd_website
abcd_41947378,41947378,2026-06-24T23:51:34Z,success,abcd_website
abcd_42243081,42243081,2026-06-24T23:51:34Z,success,abcd_website
abcd_35188556,35188556,2026-06-24T23:51:34Z,success,abcd_website
abcd_36177528,36177528,2026-06-24T23:51:34Z,success,abcd_website
abcd_36567744,36567744,2026-06-24T23:51:34Z,success,abcd_website
abcd_36940062,36940062,2026-06-24T23:51:34Z,success,abcd_website
abcd_37098449,37098449,2026-06-24T23:51:34Z,success,abcd_website
abcd_37313357,37313357,2026-06-24T23:51:34Z,success,abcd_website
abcd_37616102,37616102,2026-06-24T23:51:34Z,success,abcd_website
abcd_38195369,38195369,2026-06-24T23:51:34Z,success,abcd_website
abcd_38566134,38566134,2026-06-24T23:51:34Z,success,abcd_website
abcd_39656455,39656455,2026-06-24T23:51:34Z,success,abcd_website
abcd_40186956,40186956,2026-06-24T23:51:34Z,success,abcd_website
abcd_40364472,40364472,2026-06-24T23:51:34Z,success,abcd_website
abcd_41642232,41642232,2026-06-24T23:51:34Z,success,abcd_website
abcd_42150075,42150075,2026-06-24T23:51:34Z,success,abcd_website
abcd_42186177,42186177,2026-06-24T23:51:34Z,success,abcd_website
abcd_32333792,32333792,2026-06-24T23:51:34Z,success,abcd_website
abcd_34782711,34782711,2026-06-24T23:51:34Z,success,abcd_website
abcd_35301976,35301976,2026-06-24T23:51:34Z,success,abcd_website
abcd_35431841,35431841,2026-06-24T23:51:34Z,success,abcd_website
abcd_36795263,36795263,2026-06-24T23:51:34Z,success,abcd_website
abcd_36918134,36918134,2026-06-24T23:51:34Z,success,abcd_website
abcd_36995714,36995714,2026-06-24T23:51:34Z,success,abcd_website
abcd_37376848,37376848,2026-06-24T23:51:34Z,success,abcd_website
abcd_38192094,38192094,2026-06-24T23:51:34Z,success,abcd_website
abcd_38719179,38719179,2026-06-24T23:51:34Z,success,abcd_website
abcd_39154134,39154134,2026-06-24T23:51:34Z,success,abcd_website
abcd_39816605,39816605,2026-06-24T23:51:34Z,success,abcd_website
abcd_39976710,39976710,2026-06-24T23:51:34Z,success,abcd_website
abcd_40044931,40044931,2026-06-24T23:51:34Z,success,abcd_website
abcd_40605961,40605961,2026-06-24T23:51:34Z,success,abcd_website
abcd_40627885,40627885,2026-06-24T23:51:34Z,success,abcd_website
abcd_41614244,41614244,2026-06-24T23:51:34Z,success,abcd_website
abcd_41729444,41729444,2026-06-24T23:51:34Z,success,abcd_website
abcd_41737760,41737760,2026-06-24T23:51:34Z,success,abcd_website
abcd_31816020,31816020,2026-06-24T23:51:34Z,success,abcd_website
abcd_34552053,34552053,2026-06-24T23:51:34Z,success,abcd_website
abcd_35220054,35220054,2026-06-24T23:51:34Z,success,abcd_website
abcd_36116616,36116616,2026-06-24T23:51:34Z,success,abcd_website
abcd_37013949,37013949,2026-06-24T23:51:34Z,success,abcd_website
abcd_37769982,37769982,2026-06-24T23:51:34Z,success,abcd_website
abcd_40144916,40144916,2026-06-24T23:51:34Z,success,abcd_website
abcd_40334044,40334044,2026-06-24T23:51:34Z,success,abcd_website
abcd_40382469,40382469,2026-06-24T23:51:34Z,success,abcd_website
abcd_40812542,40812542,2026-06-24T23:51:34Z,success,abcd_website
abcd_40909199,40909199,2026-06-24T23:51:34Z,success,abcd_website
abcd_40969404,40969404,2026-06-24T23:51:34Z,success,abcd_website
abcd_41409613,41409613,2026-06-24T23:51:34Z,success,abcd_website
abcd_41833745,41833745,2026-06-24T23:51:34Z,success,abcd_website
abcd_33771979,33771979,2026-06-24T23:51:34Z,success,abcd_website
abcd_36906575,36906575,2026-06-24T23:51:34Z,success,abcd_website
abcd_37236919,37236919,2026-06-24T23:51:34Z,success,abcd_website
abcd_37916784,37916784,2026-06-24T23:51:34Z,success,abcd_website
abcd_39404167,39404167,2026-06-24T23:51:34Z,success,abcd_website
abcd_39527060,39527060,2026-06-24T23:51:34Z,success,abcd_website
abcd_40265644,40265644,2026-06-24T23:51:34Z,success,abcd_website
abcd_40459483,40459483,2026-06-24T23:51:34Z,success,abcd_website
abcd_40605715,40605715,2026-06-24T23:51:34Z,success,abcd_website
abcd_41446723,41446723,2026-06-24T23:51:34Z,success,abcd_website
abcd_41493491,41493491,2026-06-24T23:51:34Z,success,abcd_website
abcd_42315684,42315684,2026-06-24T23:51:34Z,success,abcd_website
abcd_33938908,33938908,2026-06-24T23:51:34Z,success,abcd_website
abcd_35579325,35579325,2026-06-24T23:51:34Z,success,abcd_website
abcd_37124351,37124351,2026-06-24T23:51:34Z,success,abcd_website
abcd_38366843,38366843,2026-06-24T23:51:34Z,success,abcd_website
abcd_38426165,38426165,2026-06-24T23:51:34Z,success,abcd_website
abcd_38710591,38710591,2026-06-24T23:51:34Z,success,abcd_website
abcd_40023259,40023259,2026-06-24T23:51:34Z,success,abcd_website
abcd_40802661,40802661,2026-06-24T23:51:34Z,success,abcd_website
abcd_40893405,40893405,2026-06-24T23:51:34Z,success,abcd_website
abcd_40991681,40991681,2026-06-24T23:51:34Z,success,abcd_website
abcd_41367966,41367966,2026-06-24T23:51:34Z,success,abcd_website
abcd_30846008,30846008,2026-06-24T23:51:34Z,success,abcd_website
abcd_32591777,32591777,2026-06-24T23:51:34Z,success,abcd_website
abcd_34724543,34724543,2026-06-24T23:51:34Z,success,abcd_website
abcd_35172771,35172771,2026-06-24T23:51:34Z,success,abcd_website
abcd_35431847,35431847,2026-06-24T23:51:34Z,success,abcd_website
abcd_36094599,36094599,2026-06-24T23:51:34Z,success,abcd_website
abcd_36946606,36946606,2026-06-24T23:51:34Z,success,abcd_website
abcd_37307315,37307315,2026-06-24T23:51:34Z,success,abcd_website
abcd_38677137,38677137,2026-06-24T23:51:34Z,success,abcd_website
abcd_39376969,39376969,2026-06-24T23:51:34Z,success,abcd_website
abcd_40921796,40921796,2026-06-24T23:51:34Z,success,abcd_website
abcd_41085497,41085497,2026-06-24T23:51:34Z,success,abcd_website
abcd_41762048,41762048,2026-06-24T23:51:34Z,success,abcd_website
abcd_33825852,33825852,2026-06-24T23:51:34Z,success,abcd_website
abcd_36965337,36965337,2026-06-24T23:51:34Z,success,abcd_website
abcd_37517645,37517645,2026-06-24T23:51:34Z,success,abcd_website
abcd_37791924,37791924,2026-06-24T23:51:34Z,success,abcd_website
abcd_38093235,38093235,2026-06-24T23:51:34Z,success,abcd_website
abcd_38483518,38483518,2026-06-24T23:51:34Z,success,abcd_website
abcd_39253855,39253855,2026-06-24T23:51:34Z,success,abcd_website
abcd_39921132,39921132,2026-06-24T23:51:34Z,success,abcd_website
abcd_40332609,40332609,2026-06-24T23:51:34Z,success,abcd_website
abcd_40442425,40442425,2026-06-24T23:51:34Z,success,abcd_website
abcd_factor_structure_of_the_difficulties_in_emotion_regulation_scale_among_early_ado,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_35212098,35212098,2026-06-24T23:51:34Z,success,abcd_website
abcd_36225678,36225678,2026-06-24T23:51:34Z,success,abcd_website
abcd_36424333,36424333,2026-06-24T23:51:34Z,success,abcd_website
abcd_36912775,36912775,2026-06-24T23:51:34Z,success,abcd_website
abcd_37310323,37310323,2026-06-24T23:51:34Z,success,abcd_website
abcd_37432683,37432683,2026-06-24T23:51:34Z,success,abcd_website
abcd_37564120,37564120,2026-06-24T23:51:34Z,success,abcd_website
abcd_37578771,37578771,2026-06-24T23:51:34Z,success,abcd_website
abcd_37598455,37598455,2026-06-24T23:51:34Z,success,abcd_website
abcd_38874007,38874007,2026-06-24T23:51:34Z,success,abcd_website
abcd_39021436,39021436,2026-06-24T23:51:34Z,success,abcd_website
abcd_39276595,39276595,2026-06-24T23:51:34Z,success,abcd_website
abcd_39821510,39821510,2026-06-24T23:51:34Z,success,abcd_website
abcd_36226844,36226844,2026-06-24T23:51:34Z,success,abcd_website
abcd_36581100,36581100,2026-06-24T23:51:34Z,success,abcd_website
abcd_36841180,36841180,2026-06-24T23:51:34Z,success,abcd_website
abcd_37032213,37032213,2026-06-24T23:51:34Z,success,abcd_website
abcd_38273035,38273035,2026-06-24T23:51:34Z,success,abcd_website
abcd_38771191,38771191,2026-06-24T23:51:34Z,success,abcd_website
abcd_40617802,40617802,2026-06-24T23:51:34Z,success,abcd_website
abcd_41556185,41556185,2026-06-24T23:51:34Z,success,abcd_website
abcd_41629925,41629925,2026-06-24T23:51:34Z,success,abcd_website
abcd_41938226,41938226,2026-06-24T23:51:34Z,success,abcd_website
abcd_42133374,42133374,2026-06-24T23:51:34Z,success,abcd_website
abcd_32031652,32031652,2026-06-24T23:51:34Z,success,abcd_website
abcd_33359407,33359407,2026-06-24T23:51:34Z,success,abcd_website
abcd_34650205,34650205,2026-06-24T23:51:34Z,success,abcd_website
abcd_35239427,35239427,2026-06-24T23:51:34Z,success,abcd_website
abcd_35845820,35845820,2026-06-24T23:51:34Z,success,abcd_website
abcd_35894236,35894236,2026-06-24T23:51:34Z,success,abcd_website
abcd_36273036,36273036,2026-06-24T23:51:34Z,success,abcd_website
abcd_36757558,36757558,2026-06-24T23:51:34Z,success,abcd_website
abcd_36812240,36812240,2026-06-24T23:51:34Z,success,abcd_website
abcd_37769983,37769983,2026-06-24T23:51:34Z,success,abcd_website
abcd_38277713,38277713,2026-06-24T23:51:34Z,success,abcd_website
abcd_39370520,39370520,2026-06-24T23:51:34Z,success,abcd_website
abcd_39496559,39496559,2026-06-24T23:51:34Z,success,abcd_website
abcd_40511327,40511327,2026-06-24T23:51:34Z,success,abcd_website
abcd_40800743,40800743,2026-06-24T23:51:34Z,success,abcd_website
abcd_42109921,42109921,2026-06-24T23:51:34Z,success,abcd_website
abcd_30595399,30595399,2026-06-24T23:51:34Z,success,abcd_website
abcd_32841716,32841716,2026-06-24T23:51:34Z,success,abcd_website
abcd_34648580,34648580,2026-06-24T23:51:34Z,success,abcd_website
abcd_35033950,35033950,2026-06-24T23:51:34Z,success,abcd_website
abcd_35843514,35843514,2026-06-24T23:51:34Z,success,abcd_website
abcd_35895476,35895476,2026-06-24T23:51:34Z,success,abcd_website
abcd_36253967,36253967,2026-06-24T23:51:34Z,success,abcd_website
abcd_37358866,37358866,2026-06-24T23:51:34Z,success,abcd_website
abcd_38151182,38151182,2026-06-24T23:51:34Z,success,abcd_website
abcd_38878049,38878049,2026-06-24T23:51:34Z,success,abcd_website
abcd_39708510,39708510,2026-06-24T23:51:34Z,success,abcd_website
abcd_39945682,39945682,2026-06-24T23:51:34Z,success,abcd_website
abcd_40601692,40601692,2026-06-24T23:51:34Z,success,abcd_website
abcd_40847891,40847891,2026-06-24T23:51:34Z,success,abcd_website
abcd_41107246,41107246,2026-06-24T23:51:34Z,success,abcd_website
abcd_41431332,41431332,2026-06-24T23:51:34Z,success,abcd_website
abcd_41938229,41938229,2026-06-24T23:51:34Z,success,abcd_website
abcd_41980517,41980517,2026-06-24T23:51:34Z,success,abcd_website
